1595183649.373044	Ultrasonic Sensor HC-SR04 Test
1595183649.396823	with Arduino UNO R3
1595183649.400903	36
1595183650.351437	36
1595183651.355426	36
1595183652.363054	37
1595183653.366043	36
1595183654.370283	36
1595183655.373350	36
1595183656.377586	36
1595183657.380654	36
1595183658.384886	36
1595183659.387894	35
1595183660.391862	36
1595183661.399471	36
1595183662.402467	36
1595183663.405524	37
1595183664.409768	36
1595183665.412834	37
1595183666.417073	37
1595183667.420090	36
1595183668.424061	37
1595183669.431654	36
1595183670.434642	37
1595183671.438953	37
1595183672.441976	36
1595183673.446262	37
1595183674.449260	36
1595183675.453486	36
1595183676.456212	36
1595183677.463842	36
1595183678.466831	36
1595183679.471141	36
1595183680.474134	36
1595183681.478451	36
1595183682.481446	35
1595183683.485662	47
1595183684.493291	37
1595183685.496277	36
1595183686.499338	36
1595183687.503587	36
1595183688.506573	36
1595183689.510897	37
1595183690.513889	36
1595183691.518104	36
1595183692.525730	36
1595183693.528723	37
1595183694.531787	36
1595183695.536027	36
1595183696.539018	36
1595183697.543359	37
1595183698.546334	36
1595183699.550550	36
1595183700.554555	36
1595183701.560924	37
1595183702.565162	37
1595183703.568224	36
1595183704.572470	36
1595183705.575537	36
1595183706.578527	37
1595183707.583015	36
1595183708.586982	36
1595183709.593373	37
1595183710.597612	38
1595183711.600675	36
1595183712.604867	37
1595183713.607866	36
1595183714.612133	36
1595183715.615107	36
1595183716.619048	36
1595183717.626695	37
1595183718.629739	36
1595183719.632758	35
1595183720.636991	36
1595183721.640072	36
1595183722.644313	36
1595183723.647260	36
1595183724.651259	35
1595183725.658898	36
1595183726.661914	36
1595183727.666207	36
1595183728.669202	37
1595183729.673523	36
1595183730.676516	37
1595183731.680725	36
1595183732.683469	36
1595183733.691108	36
1595183734.694102	36
1595183735.698414	36
1595183736.701412	36
1595183737.705653	36
1595183738.708723	38
1595183739.712903	38
1595183740.716939	37
1595183741.723316	37
1595183742.727559	37
1595183743.730624	36
1595183744.734869	37
1595183745.737936	37
1595183746.740937	37
1595183747.745144	38
1595183748.752785	37
1595183749.755778	37
1595183750.760093	37
1595183751.763087	37
1595183752.767409	37
1595183753.770406	37
1595183754.774601	37
1595183755.777498	37
1595183756.785121	39
1595183757.788185	37
1595183758.792430	39
1595183759.795502	38
1595183760.799756	40
1595183761.803754	38
1595183762.810165	62
1595183763.814480	37
1595183764.817476	38
1595183765.821660	40
1595183766.829325	36
1595183767.832325	37
1595183768.835385	38
1595183769.839695	36
1595183770.842704	37
1595183771.846948	37
1595183772.849977	37
1595183773.857547	37
1595183774.861798	38
1595183775.864858	40
1595183776.867853	38
1595183777.872176	39
1595183778.876430	38
1595183779.879148	37
1595183780.886763	39
1595183781.889842	39
1595183782.894077	38
1595183783.897153	40
1595183784.901351	39
1595183785.905376	37
1595183786.911752	37
1595183787.916062	42
1595183788.919061	39
1595183789.923382	37
1595183790.926375	37
1595183791.930602	40
1595183792.936977	38
1595183793.941226	38
1595183794.944286	42
1595183795.948609	43
1595183796.951628	39
1595183797.955588	37
1595183798.963211	38
1595183799.966271	37
1595183800.970522	37
1595183801.973600	38
1595183802.976588	38
1595183803.980816	38
1595183804.988441	39
1595183805.991445	38
1595183806.995755	38
1595183807.998750	37
1595183809.003068	38
1595183810.006054	39
1595183811.010039	38
1595183812.017671	40
1595183813.020738	38
1595183814.024987	39
1595183815.028048	39
1595183816.032264	37
1595183817.035022	38
1595183818.042647	39
1595183819.045642	39
1595183820.049959	37
1595183821.053035	38
1595183822.057276	38
1595183823.060231	39
1595183824.067878	41
1595183825.072127	38
1595183826.075193	43
1595183827.078390	37
1595183828.082593	40
1595183829.086578	37
1595183830.093013	38
1595183831.097233	37
1595183832.100300	37
1595183833.104544	38
1595183834.107617	37
1595183835.111855	38
1595183836.114575	39
1595183837.122221	37
1595183838.126465	39
1595183839.129528	40
1595183840.132602	39
1595183841.136813	40
1595183842.140826	38
1595183843.147200	36
1595183844.151452	38
1595183845.154508	37
1595183846.158764	37
1595183847.161838	37
1595183848.166246	37
1595183849.169090	42
1595183850.176684	37
1595183851.179754	42
1595183852.184069	43
1595183853.187070	38
1595183854.191273	37
1595183855.195285	37
1595183856.201670	42
1595183857.205992	37
1595183858.208987	37
1595183859.213315	38
1595183860.216305	37
1595183861.220531	37
1595183862.226913	37
1595183863.231163	38
1595183864.234225	37
1595183865.238470	38
1595183866.241579	38
1595183867.245790	37
1595183868.248757	40
1595183869.256398	38
1595183870.260647	37
