1595184020.211004	Ultrasonic Sensor HC-SR04 Test
1595184020.232536	with Arduino UNO R3
1595184021.943988	0
1595184022.948304	33
1595184023.951050	33
1595184024.955032	33
1595184025.962648	33
1595184026.965644	33
1595184027.968644	33
1595184028.972896	34
1595184029.975962	33
1595184030.980215	33
1595184031.983215	33
1595184032.987460	33
1595184033.990540	33
1595184034.994786	33
1595184035.997786	33
1595184037.000784	33
1595184038.005011	33
1595184039.008986	33
1595184040.011789	33
1595184041.015826	10
1595184042.014930	5
1595184043.022712	33
1595184044.025704	33
1595184045.029952	34
1595184046.033058	33
1595184047.037275	33
1595184048.040280	34
1595184049.044524	33
1595184050.047508	33
1595184051.051487	34
1595184052.055482	34
1595184053.061870	34
1595184054.066241	34
1595184055.069244	34
1595184056.072321	34
1595184057.076567	34
1595184058.079567	34
1595184059.083894	34
1595184060.086893	34
1595184061.091141	35
1595184062.094108	34
1595184063.098098	34
1595184064.102109	34
1595184065.108480	34
1595184066.112732	34
1595184067.115727	34
1595184068.119980	33
1595184069.123049	33
1595184070.127300	33
1595184071.130301	34
1595184072.133401	33
1595184073.137621	34
1595184074.140646	33
1595184075.144886	33
1595184076.147866	33
1595184077.151849	34
1595184078.155858	34
1595184079.162232	33
1595184080.166474	33
1595184081.169466	33
1595184082.173721	33
1595184083.176786	34
1595184084.181044	34
1595184085.184050	34
1595184086.188361	34
1595184087.191365	34
1595184088.194357	34
1595184089.198600	34
1595184090.202621	34
1595184091.205343	34
1595184092.212966	34
1595184093.215960	34
1595184094.220214	34
1595184095.223309	34
1595184096.227530	34
1595184097.230529	34
1595184098.234855	35
1595184099.237852	35
1595184100.242107	35
1595184101.245043	34
1595184102.249073	34
1595184103.256694	34
1595184104.259703	34
1595184105.262696	34
1595184106.267022	35
1595184107.270015	34
1595184108.274262	34
1595184109.277344	34
1595184110.281594	34
1595184111.284592	34
1595184112.288840	34
1595184113.291551	34
1595184114.295541	34
1595184115.303198	34
1595184116.306191	34
1595184117.310443	34
1595184118.313443	34
1595184119.317784	34
1595184120.320762	34
1595184121.323754	34
1595184122.328088	33
1595184123.331087	34
1595184124.335333	34
1595184125.338320	34
1595184126.342325	34
1595184127.346327	34
1595184128.352688	34
1595184129.356927	34
1595184130.359936	34
1595184131.364182	34
1595184132.367247	34
1595184133.371500	34
1595184134.374517	34
1595184135.378814	34
1595184136.381871	34
1595184137.384815	34
1595184138.389028	34
1595184139.393088	34
1595184140.395760	34
1595184141.403414	34
1595184142.406410	34
1595184143.410663	34
1595184144.413729	34
1595184145.417978	34
1595184146.421016	34
1595184147.425302	34
1595184148.428430	34
1595184149.431432	34
1595184150.435679	34
1595184151.439983	34
1595184152.442627	35
1595184153.450278	34
1595184154.453279	35
1595184155.457525	35
1595184156.460598	34
1595184157.464845	35
1595184158.467844	35
1595184159.472178	35
1595184160.475168	35
1595184161.478170	35
1595184162.482376	35
1595184163.486390	35
1595184164.492772	35
1595184165.497018	35
1595184166.500021	35
1595184167.504338	35
1595184168.507339	35
1595184169.511791	35
1595184170.514787	35
1595184171.517796	35
1595184172.522032	35
1595184173.526013	35
1595184174.532398	35
1595184175.536646	35
1595184176.539711	34
1595184177.543960	35
1595184178.546961	34
1595184179.551236	35
1595184180.554288	35
1595184181.558537	34
1595184182.561535	35
1595184183.565774	34
1595184184.568502	34
1595184185.576133	34
1595184186.579139	34
1595184187.583387	34
1595184188.586448	34
1595184189.590698	34
1595184190.593695	34
1595184191.598028	35
1595184192.601030	35
1595184193.605155	34
1595184194.608126	34
1595184195.612146	34
1595184196.616185	34
1595184197.622497	34
1595184198.626742	34
1595184199.629756	34
1595184200.634067	34
1595184201.637059	34
1595184202.641312	34
1595184203.644396	34
1595184204.647385	34
1595184205.651647	34
1595184206.654641	34
1595184207.658873	34
1595184208.663019	34
1595184209.669352	34
1595184210.673608	34
1595184211.676605	34
1595184212.680928	34
1595184213.683924	34
1595184214.686924	34
1595184215.691252	35
1595184216.694253	34
1595184217.698499	34
1595184218.701469	34
1595184219.705483	34
1595184220.709463	35
1595184221.715856	34
1595184222.720110	34
1595184223.723130	34
1595184224.727425	35
1595184225.730447	34
1595184226.734673	35
1595184227.737742	35
1595184228.741994	35
1595184229.744955	35
1595184230.748984	35
1595184231.751725	34
1595184232.759348	35
1595184233.763588	35
1595184234.766587	35
1595184235.769737	35
1595184236.774033	35
1595184237.777032	34
1595184238.781363	34
1595184239.784355	35
1595184240.788581	35
1595184241.791377	35
1595184242.795483	35
1595184243.803115	35
1595184244.806091	35
1595184245.810408	35
1595184246.813413	35
1595184247.816405	35
1595184248.820727	35
1595184249.823729	36
1595184250.827944	35
1595184251.831948	35
1595184252.834684	36
1595184253.842327	35
1595184254.845324	36
1595184255.849722	35
1595184256.852648	35
1595184257.856972	35
1595184258.859977	36
1595184259.864230	35
1595184260.867167	35
1595184261.871237	35
1595184262.878823	35
1595184263.881830	35
1595184264.886073	35
1595184265.889143	35
1595184266.892177	35
1595184267.896464	35
1595184268.899463	35
1595184269.903710	35
1595184270.906670	35
1595184271.910710	36
1595184272.918318	35
1595184273.921320	34
1595184274.925567	35
1595184275.928633	35
1595184276.932911	35
1595184277.935968	35
1595184278.938959	34
1595184279.943222	35
1595184280.947438	35
1595184281.950223	35
1595184282.954195	34
1595184283.961838	35
1595184284.964808	34
1595184285.967841	34
1595184286.972133	35
1595184287.975154	35
1595184288.979447	35
1595184289.982457	34
1595184290.986701	35
1595184291.989777	35
1595184292.993697	34
1595184293.997722	34
1595184295.004050	34
1595184296.008301	34
1595184297.011325	34
1595184298.015621	34
1595184299.018617	34
1595184300.022869	35
1595184301.026079	35
1595184302.028945	35
1595184303.033195	35
1595184304.036176	35
1595184305.040197	34
1595184306.047793	35
1595184307.050800	35
1595184308.055044	35
1595184309.058111	35
1595184310.062364	35
1595184311.065366	35
1595184312.069760	35
1595184313.072762	35
1595184314.076910	34
1595184315.079770	35
1595184316.083722	35
1595184317.091291	35
1595184318.094289	35
1595184319.097278	35
1595184320.101601	35
1595184321.104596	34
1595184322.108844	35
1595184323.111938	35
1595184324.116180	35
1595184325.119150	35
1595184326.123164	35
1595184327.127184	35
1595184328.133521	35
1595184329.137766	34
1595184330.140794	35
1595184331.145078	35
1595184332.148089	35
1595184333.152470	35
1595184334.155423	35
1595184335.158422	35
