1595189694.386258	Ultrasonic Sensor HC-SR04 Test
1595189694.410014	with Arduino UNO R3
1595189694.418013	260.10
1595189695.397626	260.68
1595189696.417049	261.46
1595189697.437786	259.88
1595189698.457140	260.30
1595189699.469296	183.24
1595189700.488644	242.32
1595189701.505626	262.28
1595189702.512478	78.73
1595189703.516872	49.18
1595189704.523634	53.96
1595189705.526870	63.67
1595189706.534953	55.05
1595189707.538148	63.60
1595189708.546254	60.16
1595189709.553300	91.49
1595189710.561654	90.39
1595189711.568749	83.25
1595189712.576912	71.06
1595189713.580275	37.55
1595189714.583580	10.90
1595189715.583037	10.25
1595189716.587160	9.47
1595189717.590351	9.25
1595189718.594824	58.57
1595189719.601584	91.05
1595189720.613459	108.24
1595189721.621615	111.71
1595189722.633486	117.79
1595189723.640422	117.95
1595189724.652255	118.34
1595189725.660595	115.57
1595189726.671246	114.72
1595189727.675609	74.09
1595189728.695115	261.39
1595189729.715804	261.53
1595189730.735238	260.75
1595189731.750962	261.89
1595189732.771648	261.89
1595189733.794760	305.64
1595189734.810481	264.10
1595189735.831162	261.02
1595189736.850600	260.66
1595189737.870030	261.02
1595189738.886994	260.29
1595189739.906433	259.49
1595189740.925863	260.66
1595189741.946688	305.63
1595189742.953614	89.01
1595189743.969302	180.85
1595189744.990231	305.61
1595189746.005811	181.32
1595189747.017958	181.31
1595189748.037381	261.44
1595189749.056816	260.66
1595189750.073779	262.16
1595189751.093208	261.10
1595189752.112674	261.10
1595189753.133325	261.10
1595189754.149037	263.35
1595189755.164648	182.02
1595189756.184079	259.45
1595189757.201040	261.78
1595189758.220473	259.86
1595189759.239938	261.04
1595189760.260730	306.00
1595189761.280231	262.16
1595189762.300835	305.98
1595189763.320225	262.92
1595189764.344582	304.44
1595189765.364228	306.41
1595189766.387339	305.63
1595189767.408236	304.57
1595189768.427658	261.80
1595189769.448346	261.39
1595189770.464232	260.64
1595189771.483589	239.96
1595189772.499304	262.53
1595189773.519984	260.63
1595189774.539420	260.63
1595189775.558849	261.36
1595189776.575810	261.78
1595189777.595242	259.81
1595189778.614670	259.81
1595189779.635349	260.22
1595189780.651064	261.80
1595189781.670350	240.02
1595189782.686239	240.30
1595189783.706852	240.38
1595189784.722677	239.22
1595189785.738318	240.36
1595189786.753811	217.26
1595189787.774423	240.36
1595189788.790252	239.89
1595189789.809611	241.15
1595189790.825498	242.32
1595189791.844861	240.01
1595189792.861928	239.62
1595189793.877570	239.89
1595189794.896999	262.16
1595189795.916434	262.51
1595189796.937110	260.59
1595189797.952815	261.38
1595189798.972254	261.10
1595189799.989114	182.85
1595189801.004934	241.18
1595189802.020573	240.45
1595189803.036179	182.39
1595189804.048079	183.12
1595189805.072437	304.47
1595189806.088262	239.53
1595189807.107612	240.02
1595189808.123508	239.24
1595189809.139076	239.53
1595189810.159689	240.01
1595189811.175506	239.62
1595189812.194867	240.01
1595189813.210765	239.14
1595189814.226330	239.22
1595189815.246939	239.60
1595189816.266406	262.11
1595189817.282075	262.21
1595189818.302757	260.66
1595189819.322120	241.15
1595189820.337944	239.97
1595189821.358549	259.78
1595189822.374514	240.30
1595189823.390114	239.97
1595189824.409495	239.62
1595189825.426329	240.40
1595189826.445763	261.38
1595189827.461335	239.51
1595189828.480698	241.18
1595189829.497582	242.32
1595189830.516875	241.96
1595189831.532582	260.71
1595189832.553189	240.81
1595189833.572628	261.87
1595189834.588522	242.73
1595189835.607881	241.18
1595189836.624840	264.49
1595189837.644272	262.29
1595189838.663694	262.14
1595189839.684375	261.78
1595189840.700123	264.08
1595189841.724446	305.98
1595189842.743877	261.43
1595189843.759588	263.70
1595189844.780271	262.67
1595189845.799702	260.73
1595189846.819127	261.78
1595189847.836081	261.04
1595189848.855518	260.66
1595189849.874950	262.17
1595189850.895629	260.22
1595189851.911340	260.59
1595189852.930806	261.80
1595189853.951454	262.28
1595189854.970882	260.73
1595189855.986695	241.96
1595189856.998598	182.53
1595189858.014200	183.28
1595189859.029913	182.90
1595189860.045839	262.99
1595189861.070128	305.98
1595189862.082270	183.96
1595189863.101701	261.39
1595189864.121134	260.27
1595189865.138093	261.04
1595189866.153695	182.48
1595189867.165593	182.95
1595189868.185017	260.75
1595189869.204451	261.14
1595189870.225130	260.32
1595189871.240841	262.28
1595189872.265201	306.44
1595189873.284635	260.30
1595189874.300352	260.30
1595189875.321027	260.32
1595189876.340455	259.93
1595189877.359886	260.64
1595189878.375773	260.27
1595189879.392707	183.26
1595189880.403519	182.12
1595189881.427886	304.15
1595189882.443592	259.86
1595189883.464274	260.22
1595189884.483701	259.44
1595189885.503132	261.00
1595189886.520090	262.16
1595189887.539568	259.85
1595189888.558955	259.85
1595189889.579513	260.27
1595189890.595402	261.02
1595189891.614955	261.80
1595189892.634384	261.49
1595189893.651351	260.36
1595189894.667079	182.50
1595189895.686508	260.00
1595189896.702342	260.37
1595189897.721779	261.14
1595189898.742456	262.21
1595189899.761888	262.58
1595189900.777599	262.17
1595189901.798408	261.43
1595189902.817767	240.81
1595189903.833595	261.80
1595189904.854278	260.24
1595189905.873832	259.85
1595189906.893263	261.39
1595189907.909009	259.56
1595189908.929585	259.15
1595189909.945217	242.22
1595189910.964581	240.67
1595189911.980514	241.21
1595189913.001140	240.43
1595189914.017026	239.65
1595189915.036383	242.25
1595189916.052202	242.25
1595189917.067945	241.47
1595189918.084708	182.39
1595189919.104138	262.57
1595189920.116279	182.82
1595189921.135703	259.86
1595189922.147591	181.31
1595189923.163202	182.05
1595189924.175100	182.17
1595189925.190713	181.82
1595189926.211389	260.75
1595189927.227098	259.96
1595189928.242713	181.78
1595189929.254780	182.17
1595189930.274404	261.60
1595189931.293763	261.44
1595189932.310725	260.29
1595189933.330155	260.68
1595189934.349589	261.04
1595189935.370266	260.68
1595189936.386093	260.64
1595189937.405530	260.27
1595189938.424963	260.24
1595189939.445638	260.24
1595189940.461353	260.27
1595189941.476962	181.27
1595189942.496393	259.49
1595189943.513529	259.49
1595189944.529146	183.21
1595189945.544852	261.15
1595189946.560467	181.82
1595189947.581113	304.57
1595189948.600541	265.78
1595189949.623642	304.18
1595189950.644659	304.56
1595189951.664089	264.96
1595189952.683520	262.58
1595189953.700488	260.29
1595189954.719836	241.59
1595189955.739276	260.73
1595189956.756229	262.96
1595189957.775664	261.43
1595189958.795089	262.58
1595189959.815773	263.35
1595189960.831490	264.95
1595189961.855841	304.49
1595189962.871663	239.68
1595189963.891185	241.59
1595189964.906884	263.35
1595189965.927458	239.67
1595189966.943276	239.58
1595189967.962641	240.87
1595189968.978348	266.78
1595189970.002703	304.40
1595189971.022351	305.29
1595189972.043027	261.80
1595189973.062460	260.64
1595189974.081891	261.39
1595189975.098853	260.66
1595189976.118277	260.68
1595189977.137790	261.43
1595189978.149594	182.41
1595189979.170275	264.20
1595189980.193402	306.85
1595189981.210355	264.13
1595189982.229813	266.42
1595189983.249153	240.36
1595189984.264972	240.81
1595189985.281856	239.67
1595189986.301221	240.81
1595189987.317032	240.81
1595189988.336397	242.64
1595189989.352281	240.04
1595189990.372970	261.39
1595189991.392399	261.43
1595189992.408109	261.04
1595189993.428791	261.04
1595189994.444403	182.39
1595189995.460114	262.99
1595189996.479538	262.65
1595189997.500222	262.67
1595189998.519655	264.10
1595189999.535533	240.01
1595190000.551108	238.87
1595190001.571718	239.22
1595190002.587534	240.30
1595190003.606904	239.62
1595190004.622606	261.10
1595190005.646972	305.69
1595190006.666534	304.54
1595190007.687213	260.75
1595190008.706696	261.51
1595190009.722605	241.18
1595190010.743192	241.21
1595190011.759035	239.56
1595190012.778442	261.78
1595190013.794174	260.64
1595190014.814756	241.09
1595190015.830430	241.96
1595190016.849779	241.59
1595190017.865597	239.26
1595190018.886183	241.54
1595190019.901923	261.38
1595190020.921348	259.91
1595190021.942030	262.63
1595190022.961444	259.51
1595190023.977347	259.49
1595190024.996688	240.75
1595190026.012600	239.53
1595190027.029448	239.62
1595190028.048781	242.71
1595190029.068192	260.30
1595190030.085167	261.09
1595190031.104600	259.95
1595190032.123938	241.57
1595190033.139781	241.57
1595190034.156676	241.57
1595190035.176062	241.09
1595190036.191852	241.57
1595190037.212442	239.65
1595190038.232104	304.56
1595190039.247749	182.10
1595190040.263535	241.57
1595190041.279201	241.57
1595190042.299808	240.69
1595190043.315594	241.18
1595190044.334943	239.65
1595190045.350856	240.43
1595190046.366429	240.31
1595190047.387011	238.87
1595190048.402672	242.30
1595190049.418183	215.82
1595190050.429950	105.37
1595190051.433261	54.04
1595190052.454031	260.20
1595190053.473447	259.79
1595190054.489351	262.51
1595190055.508788	259.45
1595190056.513284	34.31
1595190057.516535	24.41
1595190058.519762	32.18
1595190059.524108	41.36
1595190060.527175	43.10
1595190061.542849	184.64
1595190062.550864	93.06
1595190063.570350	259.08
1595190064.591038	262.89
1595190065.610612	305.27
1595190066.626191	182.82
1595190067.642103	241.50
1595190068.661542	262.51
1595190069.673398	182.84
1595190070.693974	239.97
1595190071.709792	240.79
1595190072.729151	241.83
1595190073.741419	182.02
1595190074.757030	182.04
1595190075.772735	259.85
1595190076.793415	260.63
1595190077.809035	181.97
1595190078.825038	243.39
1595190079.840660	181.97
1595190080.851542	182.39
1595190081.872216	260.68
1595190082.891654	262.28
1595190083.907469	242.35
1595190084.924359	241.57
1595190085.943721	240.30
1595190086.959564	241.47
1595190087.979002	258.74
1595190088.990861	182.38
1595190090.011542	262.14
1595190091.030972	262.14
1595190092.050409	260.17
1595190093.062543	182.04
1595190094.081971	261.39
1595190095.102651	263.42
1595190096.114792	182.14
1595190097.134217	262.24
1595190098.146104	181.68
1595190099.161726	183.19
1595190100.173610	183.18
1595190101.193040	262.16
1595190102.217402	305.30
1595190103.233105	261.78
1595190104.253794	262.57
1595190105.273219	261.49
1595190106.292660	259.95
1595190107.304793	183.67
1595190108.324227	260.73
1595190109.344901	261.75
1595190110.360620	261.39
